,treatment,location,session,futuretense,mandarin,id,participant,period,a,b,c,d,interestrate,lowerbound,upperbound,randomperiod,finalprofit,client,gender,race,econ,course,female,chinese,econmajor,immi,identity,r1,l1,otherlanguage,whichlanguage,engcountry,pro1,pro2,often1,often2,chineseismainlanguage0english1ma
1072,CF,1,160329_1443,1,1,15,135,1,8,4,12,9,0.08023173,0.073473334,0.08023173,2,10,HSSWKCAT21,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,Hokkien,,,,8.0,7.0,7.0,7.0,1.0
1073,CF,1,160329_1443,1,1,15,135,2,4,0,4,9,0.16046347,0.14694667,0.16046347,2,10,HSSWKCAT21,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,Hokkien,,,,8.0,7.0,7.0,7.0,1.0
1074,CF,1,160329_1443,1,1,15,135,3,1,0,1,5,0.4054651,0.33647224,0.4054651,2,10,HSSWKCAT21,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,Hokkien,,,,8.0,7.0,7.0,7.0,1.0
1075,CF,1,160329_1443,1,1,15,135,4,2,0,2,6,0.23500182,0.20273255,0.23500182,2,10,HSSWKCAT21,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,Hokkien,,,,8.0,7.0,7.0,7.0,1.0
1076,CF,1,160329_1443,1,1,15,135,5,2,4,6,4,0.16823612,0.13118213,0.16823612,2,10,HSSWKCAT21,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,Hokkien,,,,8.0,7.0,7.0,7.0,1.0
1077,CF,1,160329_1443,1,1,15,135,6,8,0,8,8,0.073473334,0.06632853,0.073473334,2,10,HSSWKCAT21,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,Hokkien,,,,8.0,7.0,7.0,7.0,1.0
1078,CF,1,160329_1443,1,1,15,135,7,1,4,5,2,0.18232156,0.09531018,0.18232156,2,10,HSSWKCAT21,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,Hokkien,,,,8.0,7.0,7.0,7.0,1.0
1079,CF,1,160329_1443,1,1,15,135,8,4,4,8,8,0.14694667,0.13265707,0.14694667,2,10,HSSWKCAT21,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,Hokkien,,,,8.0,7.0,7.0,7.0,1.0
1080,CF,1,160329_1443,1,1,16,136,1,2,4,6,7,0.26531413,0.23500182,0.26531413,2,10,HSSWKCAT23,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,English,,,,10.0,5.0,10.0,3.0,0.0
1081,CF,1,160329_1443,1,1,16,136,2,1,4,5,8,0.5877867,0.53062826,0.5877867,2,10,HSSWKCAT23,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,English,,,,10.0,5.0,10.0,3.0,0.0
1082,CF,1,160329_1443,1,1,16,136,3,1,0,1,6,0.47000363,0.4054651,0.47000363,2,10,HSSWKCAT23,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,English,,,,10.0,5.0,10.0,3.0,0.0
1083,CF,1,160329_1443,1,1,16,136,4,2,0,2,6,0.23500182,0.20273255,0.23500182,2,10,HSSWKCAT23,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,English,,,,10.0,5.0,10.0,3.0,0.0
1084,CF,1,160329_1443,1,1,16,136,5,8,0,8,6,0.058750454,0.05068314,0.058750454,2,10,HSSWKCAT23,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,English,,,,10.0,5.0,10.0,3.0,0.0
1085,CF,1,160329_1443,1,1,16,136,6,4,0,4,7,0.13265707,0.11750091,0.13265707,2,10,HSSWKCAT23,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,English,,,,10.0,5.0,10.0,3.0,0.0
1086,CF,1,160329_1443,1,1,16,136,7,4,4,8,7,0.13265707,0.11750091,0.13265707,2,10,HSSWKCAT23,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,English,,,,10.0,5.0,10.0,3.0,0.0
1087,CF,1,160329_1443,1,1,16,136,8,8,4,12,9,0.08023173,0.073473334,0.08023173,2,10,HSSWKCAT23,Male,Chinese;,No,4,0,1,0,Foreigner,Others,Indonesian,English,,,,10.0,5.0,10.0,3.0,0.0
1088,CF,1,160329_1443,1,1,17,137,1,8,4,12,9,0.08023173,0.073473334,0.08023173,2,10,HSSWKCAT24,Male,Chinese;,No,2,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,6.0,10.0,7.0,0.0
1089,CF,1,160329_1443,1,1,17,137,2,2,0,2,9,0.32092693,0.29389334,0.32092693,2,10,HSSWKCAT24,Male,Chinese;,No,2,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,6.0,10.0,7.0,0.0
1090,CF,1,160329_1443,1,1,17,137,3,1,4,5,9,0.64185387,0.5877867,0.64185387,2,10,HSSWKCAT24,Male,Chinese;,No,2,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,6.0,10.0,7.0,0.0
1091,CF,1,160329_1443,1,1,17,137,4,2,4,6,9,0.32092693,0.29389334,0.32092693,2,10,HSSWKCAT24,Male,Chinese;,No,2,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,6.0,10.0,7.0,0.0
1092,CF,1,160329_1443,1,1,17,137,5,8,0,8,9,0.08023173,0.073473334,0.08023173,2,10,HSSWKCAT24,Male,Chinese;,No,2,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,6.0,10.0,7.0,0.0
1093,CF,1,160329_1443,1,1,17,137,6,1,0,1,9,0.64185387,0.5877867,0.64185387,2,10,HSSWKCAT24,Male,Chinese;,No,2,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,6.0,10.0,7.0,0.0
1094,CF,1,160329_1443,1,1,17,137,7,4,4,8,9,0.16046347,0.14694667,0.16046347,2,10,HSSWKCAT24,Male,Chinese;,No,2,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,6.0,10.0,7.0,0.0
1095,CF,1,160329_1443,1,1,17,137,8,4,0,4,9,0.16046347,0.14694667,0.16046347,2,10,HSSWKCAT24,Male,Chinese;,No,2,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,6.0,10.0,7.0,0.0
1096,CF,1,160329_1443,1,1,18,138,1,2,4,6,1,0.04765509,0.0,0.04765509,6,14,HSSWKCAT25,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,8.0,7.0,8.0,1.0
1097,CF,1,160329_1443,1,1,18,138,2,8,4,12,1,0.011913772,0.0,0.011913772,6,14,HSSWKCAT25,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,8.0,7.0,8.0,1.0
1098,CF,1,160329_1443,1,1,18,138,3,1,4,5,1,0.09531018,0.0,0.09531018,6,14,HSSWKCAT25,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,8.0,7.0,8.0,1.0
1099,CF,1,160329_1443,1,1,18,138,4,1,0,1,1,0.09531018,0.0,0.09531018,6,14,HSSWKCAT25,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,8.0,7.0,8.0,1.0
1100,CF,1,160329_1443,1,1,18,138,5,8,0,8,1,0.011913772,0.0,0.011913772,6,14,HSSWKCAT25,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,8.0,7.0,8.0,1.0
1101,CF,1,160329_1443,1,1,18,138,6,2,0,2,1,0.04765509,0.0,0.04765509,6,14,HSSWKCAT25,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,8.0,7.0,8.0,1.0
1102,CF,1,160329_1443,1,1,18,138,7,4,0,4,1,0.023827545,0.0,0.023827545,6,14,HSSWKCAT25,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,8.0,7.0,8.0,1.0
1103,CF,1,160329_1443,1,1,18,138,8,4,4,8,1,0.023827545,0.0,0.023827545,6,14,HSSWKCAT25,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,8.0,7.0,8.0,1.0
1104,CF,1,160329_1538,1,1,1,139,1,8,0,8,1,0.011913772,0.0,0.011913772,2,10,HSSWKCAT01,Male,Chinese;,No,1,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,9.0,8.0,10.0,1.0
1105,CF,1,160329_1538,1,1,1,139,2,8,4,12,9,0.08023173,0.073473334,0.08023173,2,10,HSSWKCAT01,Male,Chinese;,No,1,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,9.0,8.0,10.0,1.0
1106,CF,1,160329_1538,1,1,1,139,3,2,4,6,9,0.32092693,0.29389334,0.32092693,2,10,HSSWKCAT01,Male,Chinese;,No,1,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,9.0,8.0,10.0,1.0
1107,CF,1,160329_1538,1,1,1,139,4,4,4,8,9,0.16046347,0.14694667,0.16046347,2,10,HSSWKCAT01,Male,Chinese;,No,1,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,9.0,8.0,10.0,1.0
1108,CF,1,160329_1538,1,1,1,139,5,1,0,1,5,0.4054651,0.33647224,0.4054651,2,10,HSSWKCAT01,Male,Chinese;,No,1,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,9.0,8.0,10.0,1.0
1109,CF,1,160329_1538,1,1,1,139,6,4,0,4,9,0.16046347,0.14694667,0.16046347,2,10,HSSWKCAT01,Male,Chinese;,No,1,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,9.0,8.0,10.0,1.0
1110,CF,1,160329_1538,1,1,1,139,7,2,0,2,8,0.29389334,0.26531413,0.29389334,2,10,HSSWKCAT01,Male,Chinese;,No,1,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,9.0,8.0,10.0,1.0
1111,CF,1,160329_1538,1,1,1,139,8,1,4,5,9,0.64185387,0.5877867,0.64185387,2,10,HSSWKCAT01,Male,Chinese;,No,1,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,9.0,8.0,10.0,1.0
1112,CF,1,160329_1538,1,1,2,140,1,8,4,12,9,0.08023173,0.073473334,0.08023173,1,19,HSSWKCAT02,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,9.0,6.0,9.0,1.0
1113,CF,1,160329_1538,1,1,2,140,2,2,0,2,9,0.32092693,0.29389334,0.32092693,1,19,HSSWKCAT02,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,9.0,6.0,9.0,1.0
1114,CF,1,160329_1538,1,1,2,140,3,1,4,5,9,0.64185387,0.5877867,0.64185387,1,19,HSSWKCAT02,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,9.0,6.0,9.0,1.0
1115,CF,1,160329_1538,1,1,2,140,4,2,4,6,9,0.32092693,0.29389334,0.32092693,1,19,HSSWKCAT02,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,9.0,6.0,9.0,1.0
1116,CF,1,160329_1538,1,1,2,140,5,8,0,8,9,0.08023173,0.073473334,0.08023173,1,19,HSSWKCAT02,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,9.0,6.0,9.0,1.0
1117,CF,1,160329_1538,1,1,2,140,6,1,0,1,9,0.64185387,0.5877867,0.64185387,1,19,HSSWKCAT02,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,9.0,6.0,9.0,1.0
1118,CF,1,160329_1538,1,1,2,140,7,4,4,8,9,0.16046347,0.14694667,0.16046347,1,19,HSSWKCAT02,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,9.0,6.0,9.0,1.0
1119,CF,1,160329_1538,1,1,2,140,8,4,0,4,9,0.16046347,0.14694667,0.16046347,1,19,HSSWKCAT02,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,7.0,9.0,6.0,9.0,1.0
1120,CF,1,160329_1538,1,1,3,141,1,8,4,12,9,0.08023173,0.073473334,0.08023173,1,10,HSSWKCAT03,Male,Chinese;,No,3,0,1,0,Foreigner,Others,indonesian chinese,English,,,,8.0,8.0,8.0,7.0,0.0
1121,CF,1,160329_1538,1,1,3,141,2,4,0,4,9,0.16046347,0.14694667,0.16046347,1,10,HSSWKCAT03,Male,Chinese;,No,3,0,1,0,Foreigner,Others,indonesian chinese,English,,,,8.0,8.0,8.0,7.0,0.0
1122,CF,1,160329_1538,1,1,3,141,3,1,0,1,9,0.64185387,0.5877867,0.64185387,1,10,HSSWKCAT03,Male,Chinese;,No,3,0,1,0,Foreigner,Others,indonesian chinese,English,,,,8.0,8.0,8.0,7.0,0.0
1123,CF,1,160329_1538,1,1,3,141,4,2,0,2,9,0.32092693,0.29389334,0.32092693,1,10,HSSWKCAT03,Male,Chinese;,No,3,0,1,0,Foreigner,Others,indonesian chinese,English,,,,8.0,8.0,8.0,7.0,0.0
1124,CF,1,160329_1538,1,1,3,141,5,2,4,6,9,0.32092693,0.29389334,0.32092693,1,10,HSSWKCAT03,Male,Chinese;,No,3,0,1,0,Foreigner,Others,indonesian chinese,English,,,,8.0,8.0,8.0,7.0,0.0
1125,CF,1,160329_1538,1,1,3,141,6,8,0,8,9,0.08023173,0.073473334,0.08023173,1,10,HSSWKCAT03,Male,Chinese;,No,3,0,1,0,Foreigner,Others,indonesian chinese,English,,,,8.0,8.0,8.0,7.0,0.0
1126,CF,1,160329_1538,1,1,3,141,7,1,4,5,9,0.64185387,0.5877867,0.64185387,1,10,HSSWKCAT03,Male,Chinese;,No,3,0,1,0,Foreigner,Others,indonesian chinese,English,,,,8.0,8.0,8.0,7.0,0.0
1127,CF,1,160329_1538,1,1,3,141,8,4,4,8,9,0.16046347,0.14694667,0.16046347,1,10,HSSWKCAT03,Male,Chinese;,No,3,0,1,0,Foreigner,Others,indonesian chinese,English,,,,8.0,8.0,8.0,7.0,0.0
1128,CF,1,160329_1538,1,1,4,142,1,2,4,6,9,0.32092693,0.29389334,0.32092693,5,19,HSSWKCAT04,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,9.0,9.0,1.0
1129,CF,1,160329_1538,1,1,4,142,2,8,4,12,9,0.08023173,0.073473334,0.08023173,5,19,HSSWKCAT04,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,9.0,9.0,1.0
1130,CF,1,160329_1538,1,1,4,142,3,1,4,5,9,0.64185387,0.5877867,0.64185387,5,19,HSSWKCAT04,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,9.0,9.0,1.0
1131,CF,1,160329_1538,1,1,4,142,4,1,0,1,9,0.64185387,0.5877867,0.64185387,5,19,HSSWKCAT04,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,9.0,9.0,1.0
1132,CF,1,160329_1538,1,1,4,142,5,8,0,8,9,0.08023173,0.073473334,0.08023173,5,19,HSSWKCAT04,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,9.0,9.0,1.0
1133,CF,1,160329_1538,1,1,4,142,6,2,0,2,9,0.32092693,0.29389334,0.32092693,5,19,HSSWKCAT04,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,9.0,9.0,1.0
1134,CF,1,160329_1538,1,1,4,142,7,4,0,4,9,0.16046347,0.14694667,0.16046347,5,19,HSSWKCAT04,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,9.0,9.0,1.0
1135,CF,1,160329_1538,1,1,4,142,8,4,4,8,9,0.16046347,0.14694667,0.16046347,5,19,HSSWKCAT04,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,9.0,9.0,1.0
1136,CF,1,160329_1538,1,1,5,143,1,2,4,6,2,0.09116078,0.04765509,0.09116078,2,19,HSSWKCAT05,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,7.0,10.0,8.0,0.0
1137,CF,1,160329_1538,1,1,5,143,2,2,0,2,5,0.20273255,0.16823612,0.20273255,2,19,HSSWKCAT05,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,7.0,10.0,8.0,0.0
1138,CF,1,160329_1538,1,1,5,143,3,1,4,5,3,0.26236427,0.18232156,0.26236427,2,19,HSSWKCAT05,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,7.0,10.0,8.0,0.0
1139,CF,1,160329_1538,1,1,5,143,4,8,0,8,9,0.08023173,0.073473334,0.08023173,2,19,HSSWKCAT05,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,7.0,10.0,8.0,0.0
1140,CF,1,160329_1538,1,1,5,143,5,4,0,4,8,0.14694667,0.13265707,0.14694667,2,19,HSSWKCAT05,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,7.0,10.0,8.0,0.0
1141,CF,1,160329_1538,1,1,5,143,6,1,0,1,2,0.18232156,0.09531018,0.18232156,2,19,HSSWKCAT05,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,7.0,10.0,8.0,0.0
1142,CF,1,160329_1538,1,1,5,143,7,4,4,8,5,0.101366274,0.08411806,0.101366274,2,19,HSSWKCAT05,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,7.0,10.0,8.0,0.0
1143,CF,1,160329_1538,1,1,5,143,8,8,4,12,9,0.08023173,0.073473334,0.08023173,2,19,HSSWKCAT05,Female,Chinese;,No,3,1,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,7.0,10.0,8.0,0.0
1144,CF,1,160329_1538,1,1,6,144,1,2,0,2,9,0.32092693,0.29389334,0.32092693,3,10,HSSWKCAT08,Female,Others;,No,2,1,0,0,Foreigner,Others,vietnamese,English,,,,8.0,5.0,8.0,6.0,0.0
1145,CF,1,160329_1538,1,1,6,144,2,8,0,8,9,0.08023173,0.073473334,0.08023173,3,10,HSSWKCAT08,Female,Others;,No,2,1,0,0,Foreigner,Others,vietnamese,English,,,,8.0,5.0,8.0,6.0,0.0
1146,CF,1,160329_1538,1,1,6,144,3,1,4,5,9,0.64185387,0.5877867,0.64185387,3,10,HSSWKCAT08,Female,Others;,No,2,1,0,0,Foreigner,Others,vietnamese,English,,,,8.0,5.0,8.0,6.0,0.0
1147,CF,1,160329_1538,1,1,6,144,4,4,0,4,9,0.16046347,0.14694667,0.16046347,3,10,HSSWKCAT08,Female,Others;,No,2,1,0,0,Foreigner,Others,vietnamese,English,,,,8.0,5.0,8.0,6.0,0.0
1148,CF,1,160329_1538,1,1,6,144,5,8,4,12,9,0.08023173,0.073473334,0.08023173,3,10,HSSWKCAT08,Female,Others;,No,2,1,0,0,Foreigner,Others,vietnamese,English,,,,8.0,5.0,8.0,6.0,0.0
1149,CF,1,160329_1538,1,1,6,144,6,2,4,6,9,0.32092693,0.29389334,0.32092693,3,10,HSSWKCAT08,Female,Others;,No,2,1,0,0,Foreigner,Others,vietnamese,English,,,,8.0,5.0,8.0,6.0,0.0
1150,CF,1,160329_1538,1,1,6,144,7,4,4,8,9,0.16046347,0.14694667,0.16046347,3,10,HSSWKCAT08,Female,Others;,No,2,1,0,0,Foreigner,Others,vietnamese,English,,,,8.0,5.0,8.0,6.0,0.0
1151,CF,1,160329_1538,1,1,6,144,8,1,0,1,9,0.64185387,0.5877867,0.64185387,3,10,HSSWKCAT08,Female,Others;,No,2,1,0,0,Foreigner,Others,vietnamese,English,,,,8.0,5.0,8.0,6.0,0.0
1152,CF,1,160329_1538,1,1,7,145,1,8,4,12,5,0.05068314,0.04205903,0.05068314,6,14,HSSWKCAT12,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,6.0,10.0,5.0,10.0,1.0
1153,CF,1,160329_1538,1,1,7,145,2,2,0,2,2,0.09116078,0.04765509,0.09116078,6,14,HSSWKCAT12,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,6.0,10.0,5.0,10.0,1.0
1154,CF,1,160329_1538,1,1,7,145,3,1,4,5,9,0.64185387,0.5877867,0.64185387,6,14,HSSWKCAT12,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,6.0,10.0,5.0,10.0,1.0
1155,CF,1,160329_1538,1,1,7,145,4,2,4,6,4,0.16823612,0.13118213,0.16823612,6,14,HSSWKCAT12,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,6.0,10.0,5.0,10.0,1.0
1156,CF,1,160329_1538,1,1,7,145,5,8,0,8,1,0.011913772,0.0,0.011913772,6,14,HSSWKCAT12,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,6.0,10.0,5.0,10.0,1.0
1157,CF,1,160329_1538,1,1,7,145,6,1,0,1,1,0.09531018,0.0,0.09531018,6,14,HSSWKCAT12,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,6.0,10.0,5.0,10.0,1.0
1158,CF,1,160329_1538,1,1,7,145,7,4,4,8,4,0.08411806,0.06559107,0.08411806,6,14,HSSWKCAT12,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,6.0,10.0,5.0,10.0,1.0
1159,CF,1,160329_1538,1,1,7,145,8,4,0,4,1,0.023827545,0.0,0.023827545,6,14,HSSWKCAT12,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,6.0,10.0,5.0,10.0,1.0
1160,CF,1,160329_1538,1,1,8,146,1,8,0,8,9,0.08023173,0.073473334,0.08023173,6,17,HSSWKCAT13,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,7.0,10.0,7.0,10.0,1.0
1161,CF,1,160329_1538,1,1,8,146,2,8,4,12,3,0.032795534,0.022790195,0.032795534,6,17,HSSWKCAT13,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,7.0,10.0,7.0,10.0,1.0
1162,CF,1,160329_1538,1,1,8,146,3,2,4,6,5,0.20273255,0.16823612,0.20273255,6,17,HSSWKCAT13,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,7.0,10.0,7.0,10.0,1.0
1163,CF,1,160329_1538,1,1,8,146,4,4,4,8,4,0.08411806,0.06559107,0.08411806,6,17,HSSWKCAT13,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,7.0,10.0,7.0,10.0,1.0
1164,CF,1,160329_1538,1,1,8,146,5,1,0,1,9,0.64185387,0.5877867,0.64185387,6,17,HSSWKCAT13,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,7.0,10.0,7.0,10.0,1.0
1165,CF,1,160329_1538,1,1,8,146,6,4,0,4,1,0.023827545,0.0,0.023827545,6,17,HSSWKCAT13,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,7.0,10.0,7.0,10.0,1.0
1166,CF,1,160329_1538,1,1,8,146,7,2,0,2,3,0.13118213,0.09116078,0.13118213,6,17,HSSWKCAT13,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,7.0,10.0,7.0,10.0,1.0
1167,CF,1,160329_1538,1,1,8,146,8,1,4,5,9,0.64185387,0.5877867,0.64185387,6,17,HSSWKCAT13,Male,Chinese;,No,4,0,1,0,Foreigner,Mainland Chinese,,Mandarin,,,,7.0,10.0,7.0,10.0,1.0
1168,CF,1,160329_1538,1,1,9,147,1,2,4,6,9,0.32092693,0.29389334,0.32092693,3,10,HSSWKCAT14,Male,Chinese;,No,3,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,7.0,9.0,1.0
1169,CF,1,160329_1538,1,1,9,147,2,1,0,1,9,0.64185387,0.5877867,0.64185387,3,10,HSSWKCAT14,Male,Chinese;,No,3,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,7.0,9.0,1.0
1170,CF,1,160329_1538,1,1,9,147,3,8,4,12,9,0.08023173,0.073473334,0.08023173,3,10,HSSWKCAT14,Male,Chinese;,No,3,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,7.0,9.0,1.0
1171,CF,1,160329_1538,1,1,9,147,4,8,0,8,9,0.08023173,0.073473334,0.08023173,3,10,HSSWKCAT14,Male,Chinese;,No,3,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,7.0,9.0,1.0
1172,CF,1,160329_1538,1,1,9,147,5,1,4,5,9,0.64185387,0.5877867,0.64185387,3,10,HSSWKCAT14,Male,Chinese;,No,3,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,7.0,9.0,1.0
1173,CF,1,160329_1538,1,1,9,147,6,4,4,8,9,0.16046347,0.14694667,0.16046347,3,10,HSSWKCAT14,Male,Chinese;,No,3,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,7.0,9.0,1.0
1174,CF,1,160329_1538,1,1,9,147,7,4,0,4,9,0.16046347,0.14694667,0.16046347,3,10,HSSWKCAT14,Male,Chinese;,No,3,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,7.0,9.0,1.0
1175,CF,1,160329_1538,1,1,9,147,8,2,0,2,9,0.32092693,0.29389334,0.32092693,3,10,HSSWKCAT14,Male,Chinese;,No,3,0,1,0,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,7.0,9.0,1.0
1176,CF,1,160329_1538,1,1,10,148,1,8,0,8,3,0.032795534,0.022790195,0.032795534,3,10,HSSWKCAT15,Male,Chinese;,No,4,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,6.0,8.0,4.0,10.0,1.0
1177,CF,1,160329_1538,1,1,10,148,2,8,4,12,5,0.05068314,0.04205903,0.05068314,3,10,HSSWKCAT15,Male,Chinese;,No,4,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,6.0,8.0,4.0,10.0,1.0
1178,CF,1,160329_1538,1,1,10,148,3,2,4,6,5,0.20273255,0.16823612,0.20273255,3,10,HSSWKCAT15,Male,Chinese;,No,4,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,6.0,8.0,4.0,10.0,1.0
1179,CF,1,160329_1538,1,1,10,148,4,4,4,8,5,0.101366274,0.08411806,0.101366274,3,10,HSSWKCAT15,Male,Chinese;,No,4,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,6.0,8.0,4.0,10.0,1.0
